# nB[fm-3], eps[MeVfm-3], p[MeVfm-3], M*_p[MeV], M*_n[MeV], chempo_p[MeV], chempo_n[MeV], xp[], kF_p[MeV], kF_n[MeV], gamma_fixYp[], dchempo_delta_dYp[MeV]
0.755 852.8717526 207.3619708 191.9238274 191.9238274 1134.115476 1404.283077 0.1148074595 270.1671178 533.7301085 1.953641192 -1684.701357
0.76 859.9020279 210.0450706 190.9963358 190.9963358 1136.945353 1407.82513 0.1149564713 270.8792942 534.8757125 1.947968787 -1688.939763
0.765 866.949985 212.7372179 190.0804989 190.0804989 1139.768278 1411.355821 0.1151026661 271.5870617 536.0166056 1.942377518 -1693.16067
0.77 874.0155672 215.4383223 189.1760903 189.1760903 1142.584215 1414.875181 0.1152461081 272.2904866 537.1528355 1.936865885 -1697.364134
0.775 881.098718 218.1482952 188.282889 188.282889 1145.393131 1418.383243 0.1153868597 272.9896337 538.2844489 1.931432421 -1701.550216
0.78 888.1993808 220.8670501 187.4006797 187.4006797 1148.194996 1421.88004 0.1155249818 273.6845665 539.4114921 1.926075688 -1705.718981
0.785 895.3174996 223.5945017 186.5292524 186.5292524 1150.989784 1425.365607 0.115660534 274.375347 540.5340103 1.920794277 -1709.870497
0.79 902.4530183 226.3305667 185.6684023 185.6684023 1153.77747 1428.839981 0.115793574 275.0620362 541.6520481 1.915586807 -1714.004837
0.795 909.6058809 229.0751634 184.8179298 184.8179298 1156.558033 1432.3032 0.1159241582 275.7446935 542.7656495 1.910451928 -1718.122077
0.8 916.7760317 231.8282116 183.97764 183.97764 1159.331455 1435.755304 0.1160523416 276.4233771 543.8748575 1.905388314 -1722.222296
0.805 923.9634154 234.5896327 183.1473431 183.1473431 1162.097718 1439.196333 0.1161781777 277.0981442 544.9797147 1.900394671 -1726.305575
0.81 931.1679767 237.3593497 182.3268534 182.3268534 1164.856808 1442.626329 0.1163017189 277.7690506 546.0802629 1.895469726 -1730.371999
0.815 938.3896604 240.1372869 181.5159903 181.5159903 1167.608714 1446.045334 0.1164230158 278.4361509 547.1765432 1.890612238 -1734.421655
0.82 945.6284118 242.9233701 180.7145772 180.7145772 1170.353426 1449.453393 0.1165421181 279.0994989 548.2685962 1.885820987 -1738.454632
0.825 952.8841762 245.7175267 179.9224417 179.9224417 1173.090935 1452.850549 0.1166590742 279.759147 549.3564617 1.881094781 -1742.471022
0.83 960.1568992 248.5196852 179.1394158 179.1394158 1175.821237 1456.236849 0.1167739312 280.4151465 550.440179 1.876432453 -1746.470916
0.835 967.4465266 251.3297756 178.3653353 178.3653353 1178.544326 1459.612338 0.1168867349 281.0675478 551.5197869 1.871832857 -1750.454411
0.84 974.7530046 254.1477291 177.60004 177.60004 1181.2602 1462.977064 0.1169975302 281.7164002 552.5953233 1.867294875 -1754.421602
0.845 982.0762794 256.9734783 176.8433732 176.8433732 1183.96886 1466.331074 0.1171063607 282.3617522 553.6668259 1.862817409 -1758.372587
0.85 989.4162976 259.8069568 176.0951823 176.0951823 1186.670305 1469.674417 0.117213269 283.003651 554.7343316 1.858399386 -1762.307466
0.855 996.7730059 262.6480998 175.355318 175.355318 1189.364538 1473.007141 0.1173182965 283.642143 555.7978768 1.854039752 -1766.226339
0.86 1004.146351 265.4968434 174.6236344 174.6236344 1192.051563 1476.329296 0.1174214837 284.2772738 556.8574974 1.849737479 -1770.129307
0.865 1011.536281 268.3531249 173.8999893 173.8999893 1194.731386 1479.640932 0.11752287 284.9090879 557.9132288 1.845491558 -1774.016471
0.87 1018.942743 271.2168828 173.1842433 173.1842433 1197.404013 1482.942099 0.1176224939 285.537629 558.9651058 1.841301 -1777.887936
0.875 1026.365685 274.0880566 172.4762606 172.4762606 1200.069451 1486.232847 0.117720393 286.16294 560.0131628 1.837164839 -1781.743805
0.88 1033.805054 276.966587 171.7759083 171.7759083 1202.727711 1489.513229 0.1178166037 286.7850628 561.0574337 1.833082128 -1785.584182
0.885 1041.2608 279.8524156 171.0830565 171.0830565 1205.378802 1492.783295 0.1179111617 287.4040387 562.0979518 1.829051937 -1789.409171
0.89 1048.73287 282.7454852 170.3975784 170.3975784 1208.022735 1496.043096 0.118004102 288.019908 563.1347499 1.825073359 -1793.218878
0.895 1056.221214 285.6457394 169.7193499 169.7193499 1210.659523 1499.292685 0.1180954583 288.6327102 564.1678607 1.821145504 -1797.013409
0.9 1063.72578 288.5531231 169.0482496 169.0482496 1213.289179 1502.532115 0.1181852639 289.2424844 565.197316 1.817267501 -1800.792868
0.905 1071.246518 291.4675817 168.3841589 168.3841589 1215.911717 1505.761436 0.118273551 289.8492685 566.2231474 1.813438495 -1804.557362
0.91 1078.783378 294.3890619 167.726962 167.726962 1218.527154 1508.980703 0.1183603511 290.4530999 567.2453861 1.80965765 -1808.306997
0.915 1086.336309 297.3175112 167.0765452 167.0765452 1221.135503 1512.189967 0.118445695 291.0540154 568.2640626 1.805924147 -1812.041879
0.92 1093.905261 300.252878 166.4327978 166.4327978 1223.736783 1515.389281 0.1185296127 291.6520507 569.2792074 1.802237185 -1815.762114
0.925 1101.490185 303.1951114 165.7956111 165.7956111 1226.331011 1518.578699 0.1186121335 292.2472414 570.2908502 1.798595976 -1819.467807
0.93 1109.091031 306.1441617 165.164879 165.164879 1228.918204 1521.758272 0.1186932859 292.8396219 571.2990204 1.794999752 -1823.159064
0.935 1116.707751 309.0999797 164.5404976 164.5404976 1231.498383 1524.928055 0.1187730979 293.4292263 572.3037473 1.791447758 -1826.835991
0.94 1124.340296 312.0625173 163.9223653 163.9223653 1234.071567 1528.088099 0.1188515966 294.016088 573.3050593 1.787939255 -1830.498694
0.945 1131.988616 315.0317268 163.3103825 163.3103825 1236.637775 1531.238458 0.1189288086 294.6002397 574.302985 1.784473519 -1834.147276
0.95 1139.652664 318.0075617 162.704452 162.704452 1239.197029 1534.379185 0.1190047599 295.1817136 575.297552 1.78104984 -1837.781844
0.955 1147.332392 320.989976 162.1044784 162.1044784 1241.749351 1537.510333 0.1190794758 295.7605412 576.2887882 1.777667524 -1841.4025
0.96 1155.027752 323.9789246 161.5103683 161.5103683 1244.294761 1540.631955 0.1191529809 296.3367535 577.2767205 1.77432589 -1845.00935
0.965 1162.738696 326.9743629 160.9220306 160.9220306 1246.833282 1543.744102 0.1192252996 296.9103809 578.2613759 1.77102427 -1848.602496
0.97 1170.465177 329.9762473 160.3393757 160.3393757 1249.364937 1546.846829 0.1192964552 297.4814535 579.2427809 1.76776201 -1852.182042
0.975 1178.207149 332.9845347 159.762316 159.762316 1251.889749 1549.940188 0.1193664708 298.0500004 580.2209616 1.764538469 -1855.74809
0.98 1185.964563 335.9991826 159.1907658 159.1907658 1254.407743 1553.024231 0.1194353689 298.6160506 581.1959439 1.761353019 -1859.300742
0.985 1193.737375 339.0201495 158.6246411 158.6246411 1256.918941 1556.09901 0.1195031714 299.1796323 582.1677532 1.758205044 -1862.8401
0.99 1201.525538 342.0473942 158.0638597 158.0638597 1259.423369 1559.164578 0.1195698999 299.7407735 583.1364148 1.755093941 -1866.366264
0.995 1209.329006 345.0808762 157.5083408 157.5083408 1261.921051 1562.220987 0.1196355751 300.2995014 584.1019535 1.752019119 -1869.879336
1 1217.147733 348.1205559 156.9580055 156.9580055 1264.412012 1565.268289 0.1197002177 300.8558429 585.0643939 1.748979996 -1873.379414
1.005 1224.981674 351.1663939 156.4127764 156.4127764 1266.896277 1568.306535 0.1197638475 301.4098245 586.0237602 1.745976006 -1876.866597
1.01 1232.830783 354.2183517 155.8725778 155.8725778 1269.373873 1571.335777 0.1198264841 301.961472 586.9800764 1.74300659 -1880.340985
1.015 1240.695017 357.2763913 155.3373353 155.3373353 1271.844824 1574.356067 0.1198881466 302.510811 587.9333661 1.740071201 -1883.802675
1.02 1248.574329 360.3404752 154.806976 154.806976 1274.309158 1577.367455 0.1199488537 303.0578665 588.8836527 1.737169306 -1887.251764
1.025 1256.468676 363.4105665 154.2814285 154.2814285 1276.7669 1580.369993 0.1200086235 303.6026632 589.8309592 1.734300377 -1890.688348
1.03 1264.378014 366.4866289 153.7606229 153.7606229 1279.218077 1583.363731 0.1200674739 304.1452254 590.7753085 1.731463899 -1894.112524
1.035 1272.302299 369.5686265 153.2444906 153.2444906 1281.662715 1586.34872 0.1201254222 304.6855767 591.7167231 1.728659368 -1897.524386
1.04 1280.241487 372.6565241 152.7329642 152.7329642 1284.100842 1589.325011 0.1201824856 305.2237407 592.6552253 1.725886289 -1900.924028
1.045 1288.195535 375.7502869 152.2259779 152.2259779 1286.532485 1592.292652 0.1202386805 305.7597405 593.5908369 1.723144174 -1904.311545
1.05 1296.164399 378.8498806 151.7234668 151.7234668 1288.95767 1595.251695 0.1202940234 306.2935985 594.5235798 1.720432548 -1907.687029
1.055 1304.148037 381.9552715 151.2253677 151.2253677 1291.376426 1598.202189 0.12034853 306.8253372 595.4534755 1.717750942 -1911.050572
1.06 1312.146407 385.0664261 150.7316181 150.7316181 1293.788779 1601.144182 0.120402216 307.3549785 596.380545 1.715098899 -1914.402265
1.065 1320.159465 388.1833118 150.2421571 150.2421571 1296.194757 1604.077725 0.1204550965 307.8825438 597.3048095 1.712475969 -1917.7422
1.07 1328.18717 391.3058962 149.7569248 149.7569248 1298.594388 1607.002866 0.1205071864 308.4080545 598.2262896 1.70988171 -1921.070466
1.075 1336.22948 394.4341472 149.2758624 149.2758624 1300.987699 1609.919653 0.1205585002 308.9315314 599.1450058 1.707315688 -1924.387152
1.08 1344.286353 397.5680336 148.7989122 148.7989122 1303.374719 1612.828136 0.1206090522 309.452995 600.0609783 1.70477748 -1927.692347
1.085 1352.357748 400.7075241 148.3260178 148.3260178 1305.755474 1615.728361 0.1206588562 309.9724656 600.9742272 1.702266668 -1930.986138
1.09 1360.443623 403.8525883 147.8571235 147.8571235 1308.129994 1618.620377 0.1207079259 310.4899629 601.8847723 1.699782844 -1934.268613
1.095 1368.543938 407.003196 147.3921749 147.3921749 1310.498305 1621.504232 0.1207562746 311.0055067 602.792633 1.697325605 -1937.539856
1.1 1376.658652 410.1593173 146.9311185 146.9311185 1312.860436 1624.379972 0.1208039153 311.5191162 603.6978287 1.694894558 -1940.799955
1.105 1384.787724 413.3209229 146.4739017 146.4739017 1315.216416 1627.247644 0.1208508607 312.0308103 604.6003785 1.692489316 -1944.048992
1.11 1392.931115 416.4879837 146.0204731 146.0204731 1317.56627 1630.107296 0.1208971233 312.5406077 605.5003014 1.690109499 -1947.287053
1.115 1401.088784 419.6604714 145.570782 145.570782 1319.910029 1632.958973 0.1209427153 313.0485268 606.3976159 1.687754735 -1950.51422
1.12 1409.260691 422.8383575 145.1247788 145.1247788 1322.24772 1635.802722 0.1209876486 313.5545857 607.2923407 1.685424659 -1953.730575
1.125 1417.446798 426.0216142 144.6824146 144.6824146 1324.579371 1638.638588 0.121031935 314.0588022 608.1844938 1.68311891 -1956.936201
1.13 1425.647064 429.2102141 144.2436416 144.2436416 1326.905009 1641.466618 0.1210755858 314.5611938 609.0740935 1.680837138 -1960.131177
1.135 1433.861451 432.4041301 143.8084126 143.8084126 1329.224663 1644.286856 0.1211186122 315.061778 609.9611576 1.678578994 -1963.315584
1.14 1442.08992 435.6033354 143.3766815 143.3766815 1331.538361 1647.099347 0.1211610253 315.5605716 610.8457037 1.676344141 -1966.489502
1.145 1450.332432 438.8078035 142.9484029 142.9484029 1333.846131 1649.904135 0.1212028357 316.0575914 611.7277493 1.674132244 -1969.653009
1.15 1458.588948 442.0175083 142.5235321 142.5235321 1336.148 1652.701267 0.121244054 316.552854 612.6073117 1.671942976 -1972.806182
1.155 1466.859432 445.2324242 142.1020254 142.1020254 1338.443997 1655.490784 0.1212846903 317.0463757 613.484408 1.669776014 -1975.949099
1.16 1475.143843 448.4525256 141.6838396 141.6838396 1340.734148 1658.272732 0.1213247549 317.5381724 614.3590551 1.667631043 -1979.081837
1.165 1483.442146 451.6777875 141.2689326 141.2689326 1343.018483 1661.047153 0.1213642575 318.02826 615.2312698 1.665507753 -1982.20447
1.17 1491.754303 454.908185 140.8572626 140.8572626 1345.297028 1663.814092 0.1214032078 318.5166541 616.1010685 1.663405838 -1985.317075
1.175 1500.080275 458.1436937 140.448789 140.448789 1347.569811 1666.57359 0.1214416153 319.0033699 616.9684677 1.661324999 -1988.419724
1.18 1508.420026 461.3842893 140.0434714 140.0434714 1349.83686 1669.325691 0.1214794892 319.4884226 617.8334835 1.659264942 -1991.512493
1.185 1516.773519 464.629948 139.6412706 139.6412706 1352.098202 1672.070437 0.1215168387 319.9718271 618.696132 1.657225378 -1994.595452
1.19 1525.140718 467.8806462 139.2421476 139.2421476 1354.353864 1674.807869 0.1215536725 320.4535981 619.556429 1.655206024 -1997.668675
1.195 1533.521586 471.1363605 138.8460643 138.8460643 1356.603874 1677.538031 0.1215899994 320.9337501 620.4143903 1.653206599 -2000.732233
1.2 1541.916087 474.3970679 138.4529834 138.4529834 1358.848259 1680.260962 0.121625828 321.4122973 621.2700313 1.651226831 -2003.786196
