# nB[fm-3], eps[MeVfm-3], p[MeVfm-3], M*_p[MeV], M*_n[MeV], chempo_p[MeV], chempo_n[MeV], xp[], kF_p[MeV], kF_n[MeV], gamma_fixYp[], dchempo_delta_dYp[MeV]
0.355 354.8167883 40.7985949 689.6237211 253.2092122 886.4196878 1114.40953 0.1467352507 227.9892697 409.9814333 3.072755988 -1964.940666
0.36 360.4010832 42.55207905 686.2636751 250.2568509 889.85715 1119.31434 0.1475091187 229.4566207 411.7727012 3.047794032 -1967.842471
0.365 366.0099889 44.34253132 682.922102 247.3808188 893.3525613 1124.25348 0.1482519851 230.9003534 413.5501047 3.023427739 -1969.403211
0.37 371.643672 46.16958053 679.5983939 244.5784522 896.9029911 1129.225007 0.1489655399 232.3214538 415.3138621 2.999635076 -1969.637039
0.375 377.3022898 48.03284128 676.29185 241.8472022 900.5055523 1134.227016 0.1496514746 233.7209052 417.0641694 2.976393371 -1968.562488
0.38 382.9859899 49.93191467 673.0016826 239.1846294 904.1574019 1139.257644 0.1503114768 235.0996863 418.8012024 2.95367969 -1966.202253
0.385 388.6949109 51.86638899 669.7270214 236.5883982 907.8557423 1144.315065 0.1509472268 236.4587701 420.5251184 2.931471159 -1962.582962
0.39 394.4291822 53.83584048 666.466919 234.0562716 911.5978225 1149.397494 0.1515603939 237.7991226 422.2360569 2.909745236 -1957.734922
0.395 400.1889246 55.83983398 663.2203552 231.5861069 915.3809383 1154.503186 0.1521526331 239.1217019 423.9341417 2.888479918 -1951.691848
0.4 405.97425 57.87792356 659.9862415 229.1758503 919.2024331 1159.630434 0.1527255826 240.4274577 425.6194818 2.867653926 -1944.490585
0.405 411.7852621 59.94965323 656.7634258 226.8235332 923.0596984 1164.777569 0.1532808611 241.7173301 427.2921723 2.84724683 -1936.170818
0.41 417.6220561 62.05455752 653.5506961 224.5272674 926.9501736 1169.94296 0.1538200666 242.9922491 428.9522958 2.827239161 -1926.774777
0.415 423.4847194 64.19216209 650.3467849 222.2852418 930.8713468 1175.125016 0.1543447739 244.2531344 430.5999234 2.807612474 -1916.346943
0.42 429.3733314 66.36198431 647.1503733 220.0957182 934.8207544 1180.32218 0.1548565335 245.5008941 432.2351153 2.788349401 -1904.933751
0.425 435.2879639 68.5635338 643.9600943 217.957028 938.7959812 1185.532936 0.1553568707 246.7364254 433.8579217 2.769433676 -1892.583302
0.43 441.228681 70.79631301 640.774537 215.8675687 942.7946603 1190.7558 0.1558472841 247.9606131 435.4683838 2.75085014 -1879.345085
0.435 447.1955396 73.05981768 637.59225 213.8258008 946.8144731 1195.989327 0.1563292449 249.1743301 437.0665343 2.732584734 -1865.269703
0.44 453.1885897 75.35353736 634.4117452 211.8302449 950.8531489 1201.232107 0.1568041967 250.3784365 438.652398 2.714624478 -1850.408618
0.445 459.2078738 77.67695589 631.2315012 209.8794786 954.9084649 1206.482763 0.1572735542 251.5737795 440.2259928 2.696957439 -1834.813906
0.45 465.2534282 80.02955182 628.049967 207.972134 958.9782458 1211.739956 0.1577387033 252.7611933 441.7873298 2.679572694 -1818.538033
0.455 471.3252821 82.4107989 624.8655655 206.1068951 963.0603636 1217.002376 0.1582010001 253.9414981 443.3364142 2.662460283 -1801.633647
0.46 477.4234585 84.82016646 621.676697 204.2824952 967.1527375 1222.26875 0.1586617713 255.1155007 444.8732457 2.645611159 -1784.153386
0.465 483.5479741 87.25711984 618.4817435 202.4977146 971.2533338 1227.537836 0.1591223129 256.2839932 446.397819 2.629017138 -1766.149711
0.47 489.6988394 89.72112082 615.2790719 200.7513787 975.3601657 1232.808426 0.1595838907 257.4477532 447.9101243 2.612670841 -1747.674753
0.475 495.8760589 92.21162799 612.0670384 199.0423555 979.4712931 1238.079341 0.1600477391 258.6075429 449.4101478 2.596565644 -1728.780182
0.48 502.0796314 94.72809717 608.8439927 197.3695536 983.584823 1243.349435 0.160515061 259.764109 450.8978721 2.58069562 -1709.517097
0.485 508.30955 97.26998182 605.6082821 195.7319208 987.6989093 1248.617591 0.1609870273 260.9181818 452.3732768 2.565055484 -1689.935931
0.49 514.5658023 99.83673347 602.3582568 194.1284414 991.8117534 1253.882726 0.1614647759 262.0704745 453.836339 2.549640548 -1670.086376
0.495 520.8483705 102.4278021 599.0922747 192.5581353 995.9216044 1259.143783 0.1619494111 263.2216826 455.2870335 2.534446665 -1650.017325
