# nB[fm-3], eps[MeVfm-3], p[MeVfm-3], M*_p[MeV], M*_n[MeV], chempo_p[MeV], chempo_n[MeV], xp[], kF_p[MeV], kF_n[MeV], gamma_fixYp[], dchempo_delta_dYp[MeV]
0.73 854.3123768 227.0754403 170.9698134 170.9698134 1145.44568 1481.353174 0.2282203151 335.9071054 504.1953909 1.928241755 -1793.520607
0.735 861.7292672 230.0401637 170.0859329 170.0859329 1148.506493 1485.400586 0.2286709212 336.8937058 505.2455357 1.922568249 -1799.83365
0.74 869.1663589 233.0145933 169.2139452 169.2139452 1151.558076 1489.433719 0.2291168538 337.8752571 506.2910231 1.916979751 -1806.123138
0.745 876.6235807 235.9986285 168.3535998 168.3535998 1154.600414 1493.45263 0.229558207 338.8518304 507.3319018 1.911474647 -1812.389362
0.75 884.1008616 238.992171 167.5046529 167.5046529 1157.633498 1497.457377 0.229995072 339.8234946 508.3682196 1.906051352 -1818.63261
0.755 891.5981309 241.9951246 166.6668678 166.6668678 1160.65732 1501.448021 0.2304275374 340.7903174 509.4000233 1.900708313 -1824.853164
0.76 899.1153184 245.0073952 165.8400139 165.8400139 1163.671876 1505.424623 0.2308556895 341.7523649 510.4273595 1.895444008 -1831.051302
0.765 906.6523539 248.0288907 165.023867 165.023867 1166.677165 1509.387248 0.2312796118 342.7097014 511.4502736 1.890256947 -1837.227299
0.77 914.2091677 251.059521 164.2182092 164.2182092 1169.673189 1513.335959 0.231699386 343.6623902 512.4688105 1.885145666 -1843.381424
0.775 921.7856904 254.0991978 163.4228281 163.4228281 1172.659952 1517.270823 0.232115091 344.6104928 513.4830143 1.880108735 -1849.513941
0.78 929.3818529 257.1478348 162.6375172 162.6375172 1175.63746 1521.191907 0.2325268039 345.5540695 514.4929287 1.87514475 -1855.625112
0.785 936.9975866 260.2053473 161.8620755 161.8620755 1178.605723 1525.099279 0.2329345996 346.4931793 515.4985964 1.870252338 -1861.715193
0.79 944.632823 263.2716527 161.0963071 161.0963071 1181.564752 1528.993007 0.2333385507 347.4278799 516.5000596 1.865430153 -1867.784437
0.795 952.2874941 266.3466698 160.3400215 160.3400215 1184.51456 1532.873162 0.2337387283 348.3582275 517.4973599 1.860676877 -1873.833091
0.8 959.9615321 269.4303191 159.5930332 159.5930332 1187.455163 1536.739814 0.2341352013 349.2842775 518.4905382 1.85599122 -1879.861399
0.805 967.6548698 272.5225228 158.8551612 158.8551612 1190.386578 1540.593034 0.2345280367 350.2060838 519.4796349 1.851371919 -1885.869601
0.81 975.3674402 275.6232047 158.1262295 158.1262295 1193.308824 1544.432895 0.2349172999 351.1236993 520.4646896 1.846817736 -1891.857933
0.815 983.0991766 278.7322901 157.4060665 157.4060665 1196.221922 1548.259468 0.2353030546 352.0371758 521.4457415 1.842327461 -1897.826626
0.82 990.8500128 281.8497056 156.694505 156.694505 1199.125894 1552.072827 0.2356853626 352.9465639 522.4228291 1.837899907 -1903.775909
0.825 998.619883 284.9753795 155.9913821 155.9913821 1202.020763 1555.873045 0.2360642845 353.8519133 523.3959905 1.833533916 -1909.706006
0.83 1006.408722 288.1092415 155.2965389 155.2965389 1204.906556 1559.660196 0.2364398789 354.7532726 524.365263 1.82922835 -1915.617136
0.835 1014.216463 291.2512224 154.6098206 154.6098206 1207.783298 1563.434354 0.2368122031 355.6506894 525.3306837 1.824982099 -1921.509515
0.84 1022.043044 294.4012546 153.9310761 153.9310761 1210.651016 1567.195593 0.2371813131 356.5442104 526.2922888 1.820794072 -1927.383358
0.845 1029.888398 297.5592717 153.2601583 153.2601583 1213.509741 1570.943988 0.2375472632 357.4338813 527.2501142 1.816663207 -1933.238872
0.85 1037.752462 300.7252086 152.5969236 152.5969236 1216.359501 1574.679613 0.2379101065 358.3197469 528.2041953 1.812588458 -1939.076263
0.855 1045.635173 303.8990013 151.9412318 151.9412318 1219.200328 1578.402543 0.2382698947 359.2018512 529.1545668 1.808568807 -1944.895734
0.86 1053.536467 307.0805873 151.2929465 151.2929465 1222.032254 1582.112853 0.2386266783 360.0802372 530.1012632 1.804603255 -1950.697482
0.865 1061.45628 310.269905 150.6519341 150.6519341 1224.85531 1585.810619 0.2389805066 360.9549472 531.0443182 1.800690822 -1956.481702
0.87 1069.394552 313.466894 150.0180647 150.0180647 1227.669531 1589.495915 0.2393314275 361.8260226 531.9837653 1.796830554 -1962.248587
0.875 1077.351219 316.6714949 149.3912112 149.3912112 1230.474952 1593.168816 0.2396794879 362.6935041 532.9196374 1.793021513 -1967.998325
0.88 1085.32622 319.8836497 148.7712497 148.7712497 1233.271606 1596.829397 0.2400247335 363.5574314 533.8519669 1.789262783 -1973.731101
0.885 1093.319492 323.1033012 148.1580591 148.1580591 1236.059531 1600.477733 0.2403672091 364.4178438 534.7807858 1.785553465 -1979.447098
0.89 1101.330977 326.3303933 147.5515213 147.5515213 1238.838762 1604.113899 0.2407069581 365.2747796 535.7061258 1.781892683 -1985.146493
0.895 1109.360611 329.5648708 146.9515209 146.9515209 1241.609336 1607.737969 0.2410440232 366.1282765 536.6280179 1.778279576 -1990.829463
0.9 1117.408336 332.8066797 146.3579453 146.3579453 1244.371291 1611.350018 0.2413784458 366.9783714 537.5464929 1.774713303 -1996.496182
0.905 1125.474092 336.0557667 145.7706843 145.7706843 1247.124664 1614.95012 0.2417102666 367.8251006 538.4615811 1.77119304 -2002.146818
0.91 1133.557818 339.3120795 145.1896304 145.1896304 1249.869494 1618.538349 0.2420395252 368.6684999 539.3733123 1.767717981 -2007.78154
0.915 1141.659455 342.5755669 144.6146785 144.6146785 1252.605821 1622.114778 0.2423662603 369.5086042 540.2817161 1.764287337 -2013.400511
0.92 1149.778946 345.8461784 144.0457261 144.0457261 1255.333683 1625.679483 0.2426905099 370.3454478 541.1868215 1.760900334 -2019.003893
0.925 1157.916231 349.1238643 143.4826726 143.4826726 1258.053119 1629.232535 0.2430123109 371.1790646 542.0886572 1.757556215 -2024.591845
0.93 1166.071252 352.408576 142.9254202 142.9254202 1260.76417 1632.774009 0.2433316995 372.0094877 542.9872516 1.754254241 -2030.164523
0.935 1174.243952 355.7002654 142.3738728 142.3738728 1263.466876 1636.303975 0.2436487111 372.8367498 543.8826326 1.750993686 -2035.72208
0.94 1182.434273 358.9988854 141.8279368 141.8279368 1266.161276 1639.822509 0.2439633802 373.6608828 544.7748278 1.74777384 -2041.264667
0.945 1190.642158 362.3043897 141.2875205 141.2875205 1268.847413 1643.32968 0.2442757406 374.4819182 545.6638644 1.744594008 -2046.792434
0.95 1198.867551 365.6167326 140.7525343 140.7525343 1271.525326 1646.825561 0.2445858255 375.299887 546.5497692 1.741453508 -2052.305525
0.955 1207.110395 368.9358694 140.2228905 140.2228905 1274.195058 1650.310224 0.2448936671 376.1148195 547.4325689 1.738351673 -2057.804085
0.96 1215.370634 372.2617559 139.6985034 139.6985034 1276.856648 1653.78374 0.2451992972 376.9267458 548.3122895 1.735287852 -2063.288254
0.965 1223.648214 375.5943486 139.1792892 139.1792892 1279.510138 1657.246179 0.2455027467 377.7356951 549.1889568 1.732261404 -2068.758172
0.97 1231.943078 378.933605 138.6651657 138.6651657 1282.15557 1660.697611 0.245804046 378.5416965 550.0625964 1.729271703 -2074.213975
0.975 1240.255172 382.2794828 138.1560527 138.1560527 1284.792985 1664.138107 0.2461032247 379.3447783 550.9332335 1.726318136 -2079.655797
0.98 1248.584441 385.6319408 137.6518716 137.6518716 1287.422424 1667.567736 0.2464003119 380.1449684 551.8008929 1.723400101 -2085.083771
0.985 1256.930831 388.9909383 137.1525455 137.1525455 1290.04393 1670.986568 0.246695336 380.9422946 552.6655991 1.72051701 -2090.498027
0.99 1265.294288 392.3564351 136.657999 136.657999 1292.657545 1674.39467 0.2469883248 381.7367837 553.5273764 1.717668286 -2095.898693
0.995 1273.67476 395.7283918 136.1681586 136.1681586 1295.263308 1677.792112 0.2472793058 382.5284624 554.3862487 1.714853365 -2101.285894
1 1282.072192 399.1067695 135.682952 135.682952 1297.861264 1681.178961 0.2475683055 383.317357 555.2422396 1.712071693 -2106.659755
1.005 1290.486532 402.4915299 135.2023086 135.2023086 1300.451452 1684.555285 0.2478553503 384.1034933 556.0953724 1.709322728 -2112.020398
1.01 1298.917727 405.8826353 134.7261592 134.7261592 1303.033915 1687.921151 0.2481404656 384.8868966 556.9456702 1.706605937 -2117.367942
1.015 1307.365726 409.2800487 134.2544361 134.2544361 1305.608695 1691.276625 0.2484236767 385.6675919 557.7931558 1.703920802 -2122.702505
1.02 1315.830476 412.6837334 133.7870728 133.7870728 1308.175833 1694.621774 0.2487050082 386.4456038 558.6378516 1.701266811 -2128.024205
1.025 1324.311927 416.0936533 133.3240044 133.3240044 1310.73537 1697.956664 0.2489844843 387.2209567 559.4797798 1.698643464 -2133.333154
1.03 1332.810026 419.5097731 132.8651671 132.8651671 1313.287348 1701.281358 0.2492621286 387.9936742 560.3189623 1.696050271 -2138.629467
1.035 1341.324723 422.9320576 132.4104986 132.4104986 1315.831808 1704.595924 0.2495379643 388.76378 561.1554208 1.693486753 -2143.913253
1.04 1349.855969 426.3604724 131.9599377 131.9599377 1318.368792 1707.900424 0.2498120142 389.5312971 561.9891767 1.690952437 -2149.184622
1.045 1358.403711 429.7949836 131.5134245 131.5134245 1320.89834 1711.194923 0.2500843006 390.2962485 562.8202512 1.688446863 -2154.443681
1.05 1366.967901 433.2355575 131.0709001 131.0709001 1323.420494 1714.479484 0.2503548454 391.0586564 563.648665 1.685969578 -2159.690537
1.055 1375.548489 436.6821613 130.6323071 130.6323071 1325.935295 1717.754171 0.2506236701 391.818543 564.4744389 1.683520139 -2164.925293
1.06 1384.145427 440.1347623 130.197589 130.197589 1328.442783 1721.019046 0.2508907958 392.5759302 565.2975933 1.68109811 -2170.148052
1.065 1392.758664 443.5933284 129.7666904 129.7666904 1330.943 1724.274171 0.251156243 393.3308394 566.1181482 1.678703065 -2175.358914
1.07 1401.388152 447.057828 129.3395571 129.3395571 1333.435985 1727.519608 0.2514200322 394.0832917 566.9361236 1.676334587 -2180.557981
1.075 1410.033844 450.5282298 128.9161358 128.9161358 1335.921778 1730.755417 0.2516821832 394.8333081 567.7515391 1.673992265 -2185.745349
1.08 1418.69569 454.0045031 128.4963744 128.4963744 1338.400422 1733.981661 0.2519427155 395.580909 568.5644143 1.671675696 -2190.921115
1.085 1427.373644 457.4866175 128.0802217 128.0802217 1340.871954 1737.198398 0.2522016483 396.3261148 569.3747682 1.669384487 -2196.085375
1.09 1436.067659 460.974543 127.6676275 127.6676275 1343.336415 1740.40569 0.2524590005 397.0689454 570.18262 1.667118251 -2201.238222
1.095 1444.777686 464.46825 127.2585425 127.2585425 1345.793845 1743.603594 0.2527147905 397.8094206 570.9879883 1.664876608 -2206.379748
1.1 1453.503679 467.9677094 126.8529184 126.8529184 1348.244284 1746.792171 0.2529690366 398.5475597 571.7908918 1.662659187 -2211.510044
1.105 1462.245592 471.4728925 126.4507078 126.4507078 1350.68777 1749.971479 0.2532217564 399.2833819 572.5913486 1.660465622 -2216.629201
1.11 1471.003378 474.9837707 126.0518642 126.0518642 1353.124343 1753.141576 0.2534729677 400.016906 573.3893771 1.658295554 -2221.737307
1.115 1479.776992 478.5003161 125.6563418 125.6563418 1355.554042 1756.302519 0.2537226875 400.7481508 574.1849951 1.656148634 -2226.834448
1.12 1488.566388 482.022501 125.264096 125.264096 1357.976906 1759.454366 0.2539709327 401.4771346 574.9782202 1.654024515 -2231.92071
1.125 1497.371521 485.5502981 124.8750827 124.8750827 1360.392973 1762.597173 0.25421772 402.2038754 575.7690701 1.651922859 -2236.996179
1.13 1506.192345 489.0836805 124.4892587 124.4892587 1362.802281 1765.730996 0.2544630657 402.9283912 576.557562 1.649843335 -2242.060937
1.135 1515.028816 492.6226214 124.1065817 124.1065817 1365.204869 1768.855892 0.2547069858 403.6506997 577.3437131 1.647785616 -2247.115066
1.14 1523.880889 496.1670947 123.7270101 123.7270101 1367.600775 1771.971916 0.2549494961 404.3708182 578.1275402 1.645749383 -2252.158649
1.145 1532.748521 499.7170743 123.3505029 123.3505029 1369.990036 1775.079122 0.2551906121 405.0887638 578.9090602 1.643734323 -2257.191765
1.15 1541.631666 503.2725347 122.97702 122.97702 1372.372691 1778.177566 0.255430349 405.8045536 579.6882896 1.641740126 -2262.214492
1.155 1550.530282 506.8334506 122.6065222 122.6065222 1374.748775 1781.267301 0.2556687217 406.5182042 580.4652447 1.63976649 -2267.226908
1.16 1559.444325 510.3997969 122.2389705 122.2389705 1377.118328 1784.348381 0.2559057451 407.2297322 581.2399417 1.63781312 -2272.22909
1.165 1568.373751 513.9715489 121.8743271 121.8743271 1379.481385 1787.420858 0.2561414335 407.9391538 582.0123966 1.635879722 -2277.221114
1.17 1577.318519 517.5486823 121.5125546 121.5125546 1381.837983 1790.484787 0.2563758013 408.6464851 582.7826253 1.633966011 -2282.203054
1.175 1586.278585 521.131173 121.1536163 121.1536163 1384.188158 1793.54022 0.2566088624 409.3517421 583.5506435 1.632071707 -2287.174983
1.18 1595.253907 524.7189971 120.7974762 120.7974762 1386.531948 1796.587207 0.2568406306 410.0549403 584.3164665 1.630196532 -2292.136975
1.185 1604.244443 528.3121311 120.4440988 120.4440988 1388.869388 1799.625801 0.2570711195 410.7560952 585.0801098 1.628340217 -2297.089101
1.19 1613.250151 531.9105519 120.0934494 120.0934494 1391.200513 1802.656053 0.2573003423 411.4552222 585.8415885 1.626502495 -2302.031431
1.195 1622.27099 535.5142363 119.7454937 119.7454937 1393.52536 1805.678013 0.2575283123 412.1523363 586.6009175 1.624683105 -2306.964035
1.2 1631.306918 539.1231617 119.4001982 119.4001982 1395.843964 1808.691733 0.2577550422 412.8474523 587.3581118 1.62288179 -2311.886982
